545.471252     240.066483
813.291748     291.076874
167.852722     350.203461
929.845947     565.263245
1102.122437     822.212646
1045.826416     992.530090
1025.095825     1197.890991
782.545898     1284.385376
81.829803     1370.870972
779.221619     1477.828125
772.088928     1562.194946
885.922607     1739.273315
